#[1] vessel name;[2] first node;[3] second node;[4] length [cm];[5] inlet radius [cm];[6] outlet radius [cm];[7] vessel type (1 artery, 0 vein);[8] vessel region;[9] perforator (1 yes, -1 no);[10] total resistance;[11] total compliance;[12] vascular territory;[13] first connection;[14] second connection;;[15] input vessels;[16] output vessels
T_perforator_ORG14_T20_L_2093;1884;1968;0.496360903392;0.02539;0.02539;1;40;1;4099488.24752977;1.7598316e-08;52;201;-;;['A_renal_posterior_branch_L_2006'];[]
A_popliteal_L_2094;1969;1970;2.63450985943;0.268614;0.262260926389;1;60;-1;-;-;-;-;-;;['A_femoral_L_2441'];['A_popliteal_L_2095', 'A_lateral_superior_genicular_L_2110']
A_popliteal_L_2095;1970;1971;0.856484835673;0.262260926389;0.26019552846;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2094'];['A_popliteal_L_2096', 'A_medial_superior_genicular_L_2116']
A_popliteal_L_2096;1971;1972;0.8464326388;0.26019552846;0.258154371225;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2095'];['A_popliteal_L_2097', 'T_perforator_UDL09_T1_L_2172']
A_popliteal_L_2097;1972;1973;1.05614578995;0.258154371225;0.25560749446;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2096'];['A_popliteal_L_2098', 'T_perforator_UDL09_T2_L_2173']
A_popliteal_L_2098;1973;1974;1.52198091675;0.25560749446;0.251937264582;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2097'];['A_popliteal_L_2099', 'T_medial_superficial_sural_UDL09_T4_L_2156']
A_popliteal_L_2099;1974;1975;0.521761878326;0.251937264582;0.250679045104;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2098'];['A_popliteal_L_2100', 'T_lateral_superficial_sural_UDL09_T5_L_2154']
A_popliteal_L_2100;1975;1976;1.1851429641;0.250679045104;0.247821093951;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2099'];['A_popliteal_L_2101', 'T_middle_genicular_UDL09_T6_L_2155']
A_popliteal_L_2101;1976;1977;0.705630946394;0.247821093951;0.24611947749;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2100'];['A_popliteal_L_2102', 'T_perforator_UDL09_T3_L_2174']
A_popliteal_L_2102;1977;1978;0.627787651204;0.24611947749;0.244605578749;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2101'];['A_popliteal_L_2103', 'A_lateral_inferior_genicular_L_2146']
A_popliteal_L_2103;1978;1979;0.86937733975;0.244605578749;0.242509090775;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2102'];['A_popliteal_L_2104', 'A_medial_inferior_genicular_L_2143']
A_popliteal_L_2104;1979;1980;2.04734397743;0.242509090775;0.237571957233;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2103'];['A_popliteal_L_2105', 'A_posterior_tibial_recurrent_L_2139']
A_popliteal_L_2105;1980;1981;0.33329825393;0.237571957233;0.236768214429;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2104'];['A_popliteal_L_2106', 'A_anterior_tibial_L_2175']
A_popliteal_L_2106;1981;1982;0.88004565642;0.236768214429;0.234646;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2105'];['A_tibiofibular_trunk_L_2184']
A_descending_genicular_L_2107;1983;1984;1.29632352003;0.095889;0.095889;1;60;-1;-;-;-;-;-;;['A_femoral_L_2440'];['A_descending_genicular_articular_branch_L_2108', 'T_descending_genicular_saphenous_branch_UDL11_T7_L_2151']
A_descending_genicular_articular_branch_L_2108;1984;1985;2.23398924126;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_descending_genicular_L_2107'];['A_descending_genicular_articular_branch_L_2109', 'T_perforator_UDL11_T1_L_2164']
A_descending_genicular_articular_branch_L_2109;1985;1986;2.32283639722;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_descending_genicular_articular_branch_L_2108'];['A_descending_genicular_articular_medial_branch_L_2121', 'A_descending_genicular_articular_lateral_branch_L_2123']
A_lateral_superior_genicular_L_2110;1970;1987;2.42719359331;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2094'];['A_lateral_superior_genicular_L_2111', 'T_perforator_UDL08_T1_L_2160']
A_lateral_superior_genicular_L_2111;1987;1988;1.46475868073;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2110'];['A_lateral_superior_genicular_L_2112']
A_lateral_superior_genicular_L_2112;1988;1989;1.25054109993;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2111', 'A_lateral_circumflex_femoral_descending_branch_L_2457'];['A_lateral_superior_genicular_L_2113', 'T_perforator_UDL08_T2_L_2157']
A_lateral_superior_genicular_L_2113;1989;1990;1.16982450027;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2112'];['A_lateral_superior_genicular_L_2114', 'T_perforator_UDL08_T3_L_2158']
A_lateral_superior_genicular_L_2114;1990;1991;1.14468221661;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2113'];['A_lateral_superior_genicular_L_2115', 'T_perforator_UDL08_T4_L_2159']
A_lateral_superior_genicular_L_2115;1991;1992;2.39352817189;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2114'];['A_patellar_network_branch_1_L_2118', 'A_patellar_network_branch_3_L_2126']
A_medial_superior_genicular_L_2116;1971;1993;3.90569278339;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2095'];['A_medial_superior_genicular_L_2117', 'T_perforator_UDL10_T1_L_2161']
A_medial_superior_genicular_L_2117;1993;1994;3.61631712797;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_medial_superior_genicular_L_2116'];['A_patellar_network_branch_2_L_2129']
A_patellar_network_branch_1_L_2118;1992;1995;0.867694013602;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2115'];['A_patellar_network_branch_1_L_2119']
A_patellar_network_branch_1_L_2119;1995;1996;3.55981571506;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_1_L_2118', 'A_descending_genicular_articular_lateral_branch_L_2125'];['A_patellar_network_branch_1_L_2120']
A_patellar_network_branch_1_L_2120;1996;1994;1.21174684413;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_1_L_2119', 'A_descending_genicular_articular_medial_branch_L_2122'];['A_patellar_network_branch_2_L_2129']
A_descending_genicular_articular_medial_branch_L_2121;1986;1997;2.73593622336;0.043909;0.043909;1;60;-1;-;-;-;-;-;;['A_descending_genicular_articular_branch_L_2109'];['A_descending_genicular_articular_medial_branch_L_2122', 'T_perforator_UDL11_T4_L_2165']
A_descending_genicular_articular_medial_branch_L_2122;1997;1996;2.61875269928;0.043909;0.043909;1;60;-1;-;-;-;-;-;;['A_descending_genicular_articular_medial_branch_L_2121'];['A_patellar_network_branch_1_L_2120']
A_descending_genicular_articular_lateral_branch_L_2123;1986;1998;2.02970340001;0.043909;0.043909;1;60;-1;-;-;-;-;-;;['A_descending_genicular_articular_branch_L_2109'];['A_descending_genicular_articular_lateral_branch_L_2124', 'T_perforator_UDL11_T2_L_2162']
A_descending_genicular_articular_lateral_branch_L_2124;1998;1999;1.88973201672;0.043909;0.043909;1;60;-1;-;-;-;-;-;;['A_descending_genicular_articular_lateral_branch_L_2123'];['A_descending_genicular_articular_lateral_branch_L_2125', 'T_perforator_UDL11_T3_L_2163']
A_descending_genicular_articular_lateral_branch_L_2125;1999;1995;2.21371015147;0.043909;0.043909;1;60;-1;-;-;-;-;-;;['A_descending_genicular_articular_lateral_branch_L_2124'];['A_patellar_network_branch_1_L_2119']
A_patellar_network_branch_3_L_2126;1992;2000;0.859665279382;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_superior_genicular_L_2115'];['A_patellar_network_branch_3_L_2127']
A_patellar_network_branch_3_L_2127;2000;2001;0.729365455292;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_3_L_2126', 'A_articular_network_of_knee_branch_1_L_2138'];['A_patellar_network_branch_3_L_2128', 'A_patellar_network_branch_4_L_2140']
A_patellar_network_branch_3_L_2128;2001;2002;1.41759940983;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_3_L_2127'];['A_articular_network_of_knee_branch_2_L_2135']
A_patellar_network_branch_2_L_2129;1994;2003;1.48485805441;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_medial_superior_genicular_L_2117', 'A_patellar_network_branch_1_L_2120'];['A_patellar_network_branch_2_L_2130']
A_patellar_network_branch_2_L_2130;2003;2004;1.56415339887;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_2_L_2129', 'A_patellar_network_branch_5_L_2141'];[]
A_anterior_tibial_recurrent_L_2131;2005;2006;2.07762117009;0.053903;0.053903;1;60;-1;-;-;-;-;-;;['A_lateral_inferior_genicular_L_2150'];['A_anterior_tibial_recurrent_L_2132']
A_anterior_tibial_recurrent_L_2132;2006;2007;1.64455295536;0.053903;0.053903;1;60;-1;-;-;-;-;-;;['A_anterior_tibial_recurrent_L_2131', 'A_articular_network_of_knee_branch_4_L_2133'];['A_anterior_tibial_L_2176']
A_articular_network_of_knee_branch_4_L_2133;2008;2006;4.13371827242;0.036638;0.036638;1;60;-1;-;-;-;-;-;;['A_medial_inferior_genicular_L_2145'];['A_anterior_tibial_recurrent_L_2132']
A_articular_network_of_knee_branch_2_L_2134;2005;2002;2.63991982847;0.036638;0.036638;1;60;-1;-;-;-;-;-;;['A_lateral_inferior_genicular_L_2150'];['A_articular_network_of_knee_branch_2_L_2135']
A_articular_network_of_knee_branch_2_L_2135;2002;2009;1.1628975438;0.036638;0.036638;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_3_L_2128', 'A_articular_network_of_knee_branch_2_L_2134'];['A_articular_network_of_knee_branch_2_L_2136']
A_articular_network_of_knee_branch_2_L_2136;2009;2004;1.03914395718;0.036638;0.036638;1;60;-1;-;-;-;-;-;;['A_articular_network_of_knee_branch_2_L_2135', 'A_patellar_network_branch_6_L_2142'];[]
A_articular_network_of_knee_branch_3_L_2137;2008;2004;2.64126378246;0.036638;0.036638;1;60;-1;-;-;-;-;-;;['A_medial_inferior_genicular_L_2145'];[]
A_articular_network_of_knee_branch_1_L_2138;2010;2000;4.06087123926;0.036638;0.036638;1;60;-1;-;-;-;-;-;;['A_lateral_inferior_genicular_L_2148'];['A_patellar_network_branch_3_L_2127']
A_posterior_tibial_recurrent_L_2139;1980;2011;7.55669151597;0.053903;0.053903;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2104'];['A_lateral_inferior_genicular_L_2150']
A_patellar_network_branch_4_L_2140;2001;2012;2.17377108942;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_3_L_2127'];['A_patellar_network_branch_5_L_2141', 'A_patellar_network_branch_6_L_2142']
A_patellar_network_branch_5_L_2141;2012;2003;2.23852262351;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_4_L_2140'];['A_patellar_network_branch_2_L_2130']
A_patellar_network_branch_6_L_2142;2012;2009;1.59214787508;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_patellar_network_branch_4_L_2140'];['A_articular_network_of_knee_branch_2_L_2136']
A_medial_inferior_genicular_L_2143;1979;2013;3.63281770622;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2103'];['A_medial_inferior_genicular_L_2144', 'T_perforator_UDL12_T1_L_2166']
A_medial_inferior_genicular_L_2144;2013;2014;3.3553860237;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_medial_inferior_genicular_L_2143'];['A_medial_inferior_genicular_L_2145']
A_medial_inferior_genicular_L_2145;2014;2008;2.53558866113;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_medial_inferior_genicular_L_2144', 'T_perforator_UDL12_T2_L_2167'];['A_articular_network_of_knee_branch_4_L_2133', 'A_articular_network_of_knee_branch_3_L_2137']
A_lateral_inferior_genicular_L_2146;1978;2015;2.80867247235;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_popliteal_L_2102'];['A_lateral_inferior_genicular_L_2147', 'T_perforator_UDL13_T1_L_2169']
A_lateral_inferior_genicular_L_2147;2015;2016;1.72383473573;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_inferior_genicular_L_2146'];['A_lateral_inferior_genicular_L_2148', 'T_perforator_UDL13_T2_L_2168']
A_lateral_inferior_genicular_L_2148;2016;2010;0.949585233016;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_inferior_genicular_L_2147'];['A_articular_network_of_knee_branch_1_L_2138', 'A_lateral_inferior_genicular_L_2149']
A_lateral_inferior_genicular_L_2149;2010;2011;0.935899960218;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_lateral_inferior_genicular_L_2148'];['A_lateral_inferior_genicular_L_2150']
A_lateral_inferior_genicular_L_2150;2011;2005;0.698757595647;0.05585;0.05585;1;60;-1;-;-;-;-;-;;['A_posterior_tibial_recurrent_L_2139', 'A_lateral_inferior_genicular_L_2149'];['A_anterior_tibial_recurrent_L_2131', 'A_articular_network_of_knee_branch_2_L_2134']
T_descending_genicular_saphenous_branch_UDL11_T7_L_2151;1984;2017;4.21690502623;0.069629;0.069629;1;60;-1;-;-;-;-;-;;['A_descending_genicular_L_2107'];['T_descending_genicular_saphenous_branch_UDL11_T7_L_2152', 'T_perforator_UDL11_T5_L_2170']
T_descending_genicular_saphenous_branch_UDL11_T7_L_2152;2017;2018;6.69848390593;0.069629;0.069629;1;60;-1;-;-;-;-;-;;['T_descending_genicular_saphenous_branch_UDL11_T7_L_2151'];['T_descending_genicular_saphenous_branch_UDL11_T7_L_2153', 'T_perforator_UDL11_T6_L_2171']
T_descending_genicular_saphenous_branch_UDL11_T7_L_2153;2018;2019;6.38357755723;0.069629;0.069629;1;60;-1;492753.982383407;1.4640996e-07;55;703;-;;['T_descending_genicular_saphenous_branch_UDL11_T7_L_2152'];[]
T_lateral_superficial_sural_UDL09_T5_L_2154;1975;2020;2.00816615133;0.036638;0.036638;1;60;-1;5947322.60354047;1.2130516e-08;55;703;-;;['A_popliteal_L_2099'];[]
T_middle_genicular_UDL09_T6_L_2155;1976;2021;2.28345628496;0.061723;0.061723;1;60;-1;1243872.00157842;5.799961e-08;55;703;-;;['A_popliteal_L_2100'];[]
T_medial_superficial_sural_UDL09_T4_L_2156;1974;2022;2.04059260049;0.042341;0.042341;1;60;-1;3853305.47125986;1.872265e-08;55;703;-;;['A_popliteal_L_2098'];[]
T_perforator_UDL08_T2_L_2157;1989;2023;1.33056861851;0.02539;0.02539;1;60;1;2643959.47926048;2.7286383e-08;55;703;-;;['A_lateral_superior_genicular_L_2112'];[]
T_perforator_UDL08_T3_L_2158;1990;2024;1.37649247849;0.02539;0.02539;1;60;1;2643959.47926048;2.7286383e-08;55;703;-;;['A_lateral_superior_genicular_L_2113'];[]
T_perforator_UDL08_T4_L_2159;1991;2025;1.34721459785;0.02539;0.02539;1;60;1;2643959.47926048;2.7286383e-08;55;703;-;;['A_lateral_superior_genicular_L_2114'];[]
T_perforator_UDL08_T1_L_2160;1987;2026;1.71129651299;0.02539;0.02539;1;60;1;2643959.47926048;2.7286383e-08;55;703;-;;['A_lateral_superior_genicular_L_2110'];[]
T_perforator_UDL10_T1_L_2161;1993;2027;1.23724212917;0.02539;0.02539;1;60;1;1755302.01410634;4.1100671e-08;55;703;-;;['A_medial_superior_genicular_L_2116'];[]
T_perforator_UDL11_T2_L_2162;1998;2028;1.4651625909;0.02539;0.02539;1;60;1;10162779.7635102;7.098854e-09;55;703;-;;['A_descending_genicular_articular_lateral_branch_L_2123'];[]
T_perforator_UDL11_T3_L_2163;1999;2029;1.46176227826;0.02539;0.02539;1;60;1;10162779.7635102;7.098854e-09;55;703;-;;['A_descending_genicular_articular_lateral_branch_L_2124'];[]
T_perforator_UDL11_T1_L_2164;1985;2030;2.07207534806;0.02539;0.02539;1;60;1;10162779.7635102;7.098854e-09;55;703;-;;['A_descending_genicular_articular_branch_L_2108'];[]
T_perforator_UDL11_T4_L_2165;1997;2031;1.58693098976;0.02539;0.02539;1;60;1;10162779.7635102;7.098854e-09;55;703;-;;['A_descending_genicular_articular_medial_branch_L_2121'];[]
T_perforator_UDL12_T1_L_2166;2013;2032;1.61071423486;0.02539;0.02539;1;60;1;3083716.87025619;2.3395173e-08;55;703;-;;['A_medial_inferior_genicular_L_2143'];[]
T_perforator_UDL12_T2_L_2167;2033;2014;1.41643509465;0.02539;0.02539;1;60;-1;3083716.87025619;2.3395173e-08;55;703;-;;[];['A_medial_inferior_genicular_L_2145']
T_perforator_UDL13_T2_L_2168;2016;2034;1.56080726869;0.02539;0.02539;1;60;1;2309728.07894094;3.1234885e-08;55;703;-;;['A_lateral_inferior_genicular_L_2147'];[]
T_perforator_UDL13_T1_L_2169;2015;2035;1.43423432648;0.02539;0.02539;1;60;1;2309728.07894094;3.1234885e-08;55;703;-;;['A_lateral_inferior_genicular_L_2146'];[]
T_perforator_UDL11_T5_L_2170;2017;2036;1.8048475435;0.02539;0.02539;1;60;1;10162779.7635102;7.098854e-09;55;703;-;;['T_descending_genicular_saphenous_branch_UDL11_T7_L_2151'];[]
T_perforator_UDL11_T6_L_2171;2018;2037;1.61907789561;0.02539;0.02539;1;60;1;10162779.7635102;7.098854e-09;55;703;-;;['T_descending_genicular_saphenous_branch_UDL11_T7_L_2152'];[]
T_perforator_UDL09_T1_L_2172;1972;2038;1.54512133745;0.02539;0.02539;1;60;1;17870169.3879353;4.037124e-09;55;703;-;;['A_popliteal_L_2096'];[]
T_perforator_UDL09_T2_L_2173;1973;2039;1.21050697942;0.02539;0.02539;1;60;1;17870169.3879353;4.037124e-09;55;703;-;;['A_popliteal_L_2097'];[]
T_perforator_UDL09_T3_L_2174;1977;2040;0.911950976671;0.02539;0.02539;1;60;1;17870169.3879353;4.037124e-09;55;703;-;;['A_popliteal_L_2101'];[]
A_anterior_tibial_L_2175;1981;2007;2.63806471569;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_popliteal_L_2105'];['A_anterior_tibial_L_2176']
A_anterior_tibial_L_2176;2007;2041;5.32947595937;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_recurrent_L_2132', 'A_anterior_tibial_L_2175'];['A_anterior_tibial_L_2177', 'T_perforator_UDL16_T1_L_2217']
A_anterior_tibial_L_2177;2041;2042;5.29516146755;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2176'];['A_anterior_tibial_L_2178', 'T_perforator_UDL16_T2_L_2218']
A_anterior_tibial_L_2178;2042;2043;5.04607164754;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2177'];['A_anterior_tibial_L_2179', 'T_perforator_UDL16_T3_L_2219']
A_anterior_tibial_L_2179;2043;2044;10.6319439218;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2178'];['A_anterior_tibial_L_2180', 'T_perforator_UDL16_T4_L_2220']
A_anterior_tibial_L_2180;2044;2045;4.80825638371;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2179'];['A_anterior_tibial_L_2181', 'T_perforator_UDL16_T5_L_2224']
A_anterior_tibial_L_2181;2045;2046;2.4907952236;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2180'];['A_anterior_tibial_L_2182', 'T_medial_anterior_malleolar_UDL16_T6_L_2208']
A_anterior_tibial_L_2182;2046;1619;0.743670734511;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2181'];['A_lateral_anterior_malleolar_L_1717', 'A_anterior_tibial_L_2183']
A_anterior_tibial_L_2183;1619;1626;1.6554204603;0.11663;0.11663;1;61;-1;-;-;-;-;-;;['A_anterior_tibial_L_2182'];['A_dorsalis_pedis_L_1723']
A_tibiofibular_trunk_L_2184;1982;2047;3.61677552447;0.234646;0.171512;1;61;-1;-;-;-;-;-;;['A_popliteal_L_2106'];['A_posterior_tibial_L_2186', 'A_fibular_L_2198']
A_fibular_communicating_branch_L_2185;2048;2049;4.04836590166;0.044254;0.044254;1;61;-1;-;-;-;-;-;;['A_fibular_L_2201'];['A_posterior_tibial_L_2193']
A_posterior_tibial_L_2186;2047;2050;5.60915567686;0.122936;0.118835472787;1;61;-1;-;-;-;-;-;;['A_tibiofibular_trunk_L_2184'];['A_posterior_tibial_L_2187', 'T_perforator_UDL15_T1_L_2213']
A_posterior_tibial_L_2187;2050;2051;4.03128481639;0.118835472787;0.115888429922;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2186'];['A_posterior_tibial_L_2188', 'T_perforator_UDL15_T2_L_2216']
A_posterior_tibial_L_2188;2051;2052;3.82438617622;0.115888429922;0.113092638876;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2187'];['A_posterior_tibial_L_2189', 'T_perforator_UDL15_T3_L_2214']
A_posterior_tibial_L_2189;2052;2053;8.95184127214;0.113092638876;0.10654845727;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2188'];['A_posterior_tibial_L_2190', 'T_perforator_UDL15_T4_L_2215']
A_posterior_tibial_L_2190;2053;2054;6.16492438769;0.10654845727;0.102041631963;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2189'];['A_posterior_tibial_L_2191', 'P_posterior_tibial_medial_malleolar_branch_1_UDL15_T8_L_2207']
A_posterior_tibial_L_2191;2054;2055;1.40581929853;0.102041631963;0.101013917495;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2190'];['A_posterior_tibial_L_2192', 'T_perforator_UDL15_T5_L_2221']
A_posterior_tibial_L_2192;2055;2049;0.809102504834;0.101013917495;0.100422428708;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2191'];['A_posterior_tibial_L_2193']
A_posterior_tibial_L_2193;2049;2056;0.832860967112;0.100422428708;0.0998135714623;1;61;-1;-;-;-;-;-;;['A_fibular_communicating_branch_L_2185', 'A_posterior_tibial_L_2192'];['A_posterior_tibial_L_2194', 'P_posterior_tibial_medial_malleolar_branch_2_UDL15_T9_L_2209']
A_posterior_tibial_L_2194;2056;2057;1.4630037057;0.0998135714623;0.0987440527287;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2193'];['A_posterior_tibial_L_2195', 'T_perforator_UDL15_T6_L_2222']
A_posterior_tibial_L_2195;2057;1610;1.51087632753;0.0987440527287;0.0976395370462;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2194'];['T_posterior_tibial_calcanean_branch_UDL18_T3_L_1710', 'A_posterior_tibial_L_2196']
A_posterior_tibial_L_2196;1610;2058;2.42745400615;0.0976395370462;0.0958649635953;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2195'];['A_posterior_tibial_L_2197', 'T_perforator_UDL15_T7_L_2223']
A_posterior_tibial_L_2197;2058;1621;1.26800132831;0.0958649635953;0.094938;1;61;-1;-;-;-;-;-;;['A_posterior_tibial_L_2196'];['A_medial_plantar_L_1719', 'A_lateral_plantar_L_1720']
A_fibular_L_2198;2047;2059;5.06486852144;0.13779;0.123255802271;1;61;-1;-;-;-;-;-;;['A_tibiofibular_trunk_L_2184'];['A_fibular_L_2199', 'T_perforator_UDL14_T1_L_2211']
A_fibular_L_2199;2059;2060;5.9515228019;0.123255802271;0.106177308603;1;61;-1;-;-;-;-;-;;['A_fibular_L_2198'];['A_fibular_L_2200', 'T_perforator_UDL14_T2_L_2210']
A_fibular_L_2200;2060;2061;11.582795613;0.106177308603;0.072939310845;1;61;-1;-;-;-;-;-;;['A_fibular_L_2199'];['A_fibular_L_2201', 'T_perforator_UDL14_T3_L_2212']
A_fibular_L_2201;2061;2048;4.69555674543;0.072939310845;0.0594649381815;1;61;-1;-;-;-;-;-;;['A_fibular_L_2200'];['A_fibular_communicating_branch_L_2185', 'A_fibular_L_2202']
A_fibular_L_2202;2048;2062;1.16778908393;0.0594649381815;0.0561138498735;1;61;-1;-;-;-;-;-;;['A_fibular_L_2201'];['A_fibular_L_2203', 'A_fibular_perforating_branch_L_2205']
A_fibular_L_2203;2062;2063;1.96703974996;0.0561138498735;0.050469231339;1;61;-1;-;-;-;-;-;;['A_fibular_L_2202'];['A_fibular_L_2204', 'T_fibular_lateral_malleolar_branch_UDL14_T4_L_2206']
A_fibular_L_2204;2063;1612;7.6683950362;0.050469231339;0.028464;1;61;1;-;-;-;-;-;;['A_fibular_L_2203'];['P_lateral_calcaneal_UDL17_T2_L_1711', 'P_medial_calcaneal_UDL18_T2_L_1713']
A_fibular_perforating_branch_L_2205;2062;1620;4.51626295883;0.0508;0.0508;1;61;-1;-;-;-;-;-;;['A_fibular_L_2202'];['A_lateral_anterior_malleolar_L_1718']
T_fibular_lateral_malleolar_branch_UDL14_T4_L_2206;2063;2064;4.04351792004;0.029116;0.029116;1;61;-1;2038909.63277041;3.5383663e-08;57;706;-;;['A_fibular_L_2203'];[]
P_posterior_tibial_medial_malleolar_branch_1_UDL15_T8_L_2207;2054;2065;6.60797301438;0.018012;0.018012;1;61;1;7162649.52987587;1.0072263e-08;53;704;-;;['A_posterior_tibial_L_2190'];[]
T_medial_anterior_malleolar_UDL16_T6_L_2208;2046;2066;3.41234045925;0.050027;0.050027;1;61;-1;840689.331032141;8.58154e-08;61;705;-;;['A_anterior_tibial_L_2181'];[]
P_posterior_tibial_medial_malleolar_branch_2_UDL15_T9_L_2209;2056;2067;2.91476555216;0.018012;0.018012;1;61;1;7162649.52987587;1.0072263e-08;53;704;-;;['A_posterior_tibial_L_2193'];[]
T_perforator_UDL14_T2_L_2210;2060;2068;3.10062376034;0.02539;0.02539;1;61;1;3074715.9956104;2.346366e-08;57;706;-;;['A_fibular_L_2199'];[]
T_perforator_UDL14_T1_L_2211;2059;2069;2.53694620152;0.02539;0.02539;1;61;1;3074715.9956104;2.346366e-08;57;706;-;;['A_fibular_L_2198'];[]
T_perforator_UDL14_T3_L_2212;2061;2070;2.86391069622;0.02539;0.02539;1;61;1;3074715.9956104;2.346366e-08;57;706;-;;['A_fibular_L_2200'];[]
T_perforator_UDL15_T1_L_2213;2050;2071;2.88965766694;0.02539;0.02539;1;61;1;2557239.55726023;2.8211706e-08;53;704;-;;['A_posterior_tibial_L_2186'];[]
T_perforator_UDL15_T3_L_2214;2052;2072;3.27080231541;0.02539;0.02539;1;61;1;2557239.55726023;2.8211706e-08;53;704;-;;['A_posterior_tibial_L_2188'];[]
